"";"X";"Time";"Focal";"Date";"X.7";"X.6";"X.5";"X.4";"X.3";"X.2.x";"Day.x";"Month.x";"Year.x";"Observer.x";"Group.x";"Party.composition.x";"Type_of_data.x";"NOTE";"Activity.x";"GRIMPE_TYPE";"PARTNER";"Joue.avec..";"PLAY";"FOOD_TYPE";"FOOD_SP";"CONTACT.MERE";"ACTIVITE.MERE";"Cluster.mere";"Type.de.nourriture.mere";"Observe.qui";"Activite.autre";"New.column";"Replication";"behaviour";"Success";"ROLE_TARGET";"PARTNER.1";"target.recoit.de.";"Target.agit.sur.";"Cluster";"TYPE";"Solicitation.mere";"Solicitation.autre";"Receveur";"Response.of.partner";"VOC.RECEVEUR.SOLICITATION";"ACTIVITE.AUTRE";"Vocalisation.AG";"X1m";"X5m";"DISTANCE.MERE";"TYPE.OF.DANGER";"Reaction.focal";"Partner";"Reaction.mother.1";"Reaction.mother.2";"Reaction.mother.3";"Reaction.mother.4";"Reaction.mother.5";"New.column.1";"Target.est..";"Comportement";"Vocalisation";"Partenaire";"Origine.de.vocalisation";"DEGREES";"Emetteur";"Receveur.voc";"Type.d.echantillon";"ID.echantillon";"Femelle.en.oestre";"Donneur";"Receveur.partage";"Type.de.partage";"Type.de.nourriture";"Copule.avec";"Intervention";"Symptomes";"Quantite";"Individus";"Blessures";"Aggression.";"Comportement.1";"Partner.AG";"Aggresseur";"Receveur.AG";"Group.activity";"Rencontre";"Etrangers";"Chasse";"Chasseur";"Observateur";"Donneur.1";"Attrapeur";"Proie";"Individus.chasses";"Partie.du.corps";"Qui.mange";"Rencontre.autre.espece";"Autre.espece";"Etat.de.l.autre.espece";"Interactions.autre.espece";"Interaction.acteur";"Individu.dans.l.interaction";"Patrouille";"Observations.indirecte";"New.column.2";"New.column.3";"Fin.de.donnee";"Type.de.point.GPS";"Femelle.en.oestre..fin.donnee.";"Food.manipulation";"FOOD_TYPE.1";"MO.interaction";"Aggression";"Visual.interaction";"context";"CLUSTER.MERE";"Date2";"X.1.x";"X.x";"PARTNER.3";"PARTNER.4";"SOLICITATION.1";"TYPE_PARTAGE";"ACTOR.PARTAGE";"RECEVEUR.PARTAGE";"PARTNER.6";"ACTOR";"Context";"Femelle.en.oestre.fin.de.donnee.";"Grimpe.porte";"ROLE.TARGET";"PARNTER.1";"Comportement.receveur";"Vocalisation.receveur.solicitation";"Partage";"Copulation";"Contact.avec.mere.1";"Activite.mere.1";"Comportement.receveur.1";"Ou.est.la.mere..1";"Commentaire";"NOTE.1";"Joue.avec";"ACTOR.VOC";"VOCALISATION";"PARTNER.AG";"response.of.partner";"Food.manipulation.1";"SOLICITATION";"Target.est";"RECEVEUR.AG";"Date.birth.new.baby.x";"Date.pregnancy.x";"Mother.pregnant.x";"Mother.reaction";"Approachfocal";"Lookfocal";"MotherSM";"MotherAB";"Grabfocal";"MotherNN";"Mother.ATorAW";"Mother.fuite";"Mother.GM";"approach.grab.offspring";"X.2.y";"X.y";"Group.y";"X.1.y";"X.x.1";"Activity.y";"Mother";"mean.party.size";"Observer.y";"Party.composition.y";"Type_of_data.y";"Matriline";"Sex";"attachment.type";"median_age";"Age.year";"Family";"Age.new";"Age.mother";"rank";"percentage.oestrus.yes";"party.size";"party.size.adult";"Date.birth.new.baby.y";"Date.pregnancy.y";"Mother.pregnant.y";"X.y.1";"Day.y";"Month.y";"Year.y";"Femelle.oestre";"mother.swelling";"days.pregnant";"months.pregnant";"danger.type";"Age.scale";"party.size.adult.scale";"Age.mother.round";"Age.mother.round.scale";"rank.scale";"party.size.scale";"Older.siblings";"presence.older.sibling";"Group";"months.pregnant.scale"
"144";145;"12:48:39";"SM8";"2023-01-22";398;398;30888;30888;30888;30888;22;1;2023;"Ele";"SUD";"HAV; AKI; AKU; ASA; AYA; HAI; IBR; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; OFI; OPA; BB OPA; PEM; POE; PUS; RAJ; RAP; UAP; URA; XEL; BB XEL; XIA; XOR; XSO; XYL";"Danger";"10m before 2m after";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"SM";NA;"Approachfocal";"Lookfocal";"AB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"22/01/2023";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Approach focal; Look focal; AB";1;1;0;1;0;0;0;0;0;1;135009;135009;"SUD";45643;45643;"";"HAV";26;"Ele";"MERE; AKI; AKU; ASA; AYA; HAI; IBR; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; OFI; OPA; BB OPA; PEM; POE; PUS; RAJ; RAP; UAP; URA; XEL; BB XEL; XIA; XOR; XSO; XYL";"Danger";"HAV";"M";"Resistant";25;2,083333333;"";30;21;0,25;90,7765629380432;30;12;NA;NA;"No";71;22;1;2023;"HAV; LUC; XYL";"No";0;0;"Play";-0,903406564643541;1,06679858883072;21;-0,728044271086014;-1,21780224827136;2,06628658289736;NA;"No";"SUD";-0,276551046904134
"145";146;"12:51:08";"SM22";"2022-02-06";939;939;68721;68721;68721;68721;6;2;2022;"Ele";"SUD";"PEM; POE; RAJ; RAP";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"Rencontre mere; Look mere; PL";NA;"Attrapefocal";"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"06/02/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-09-28";"2023-02-15";"No";"Attrape focal; Approach focal; Look focal";1;1;0;0;1;0;0;0;0;1;39860;39860;"SUD";89577;89577;"";"PEM";4;"Ele";"MERE; POE; RAJ; RAP";"Danger";"PEM";"M";"Secure";41;3,416666667;"PUS";38;23,0833333333333;0,538461538461538;0;4;2;"2023-09-28";"2023-02-15";"No";NA;NA;NA;NA;"NN";"No";0;0;"Play";-0,589062860007066;-1,59178464516381;23;-0,422922268880204;-0,0331922470113955;-1,52943720242134;"PUS";"No";"SUD";-0,276551046904134
"146";147;"12:57:25";"SM28";"2022-08-12";1272;1272;99287;99287;99287;99287;12;8;2022;"Kim";"SUD";"XEL; IBR; JAM; JUL; LIM; LIR; BB LUC; LUC; UAP; URA; XIA; XOR; XSO; XYL";"Danger";"Before danger; less than 1m away from mother.";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"PL";NA;"Lookfocal";"AB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"12/08/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2022-06-06";"2021-10-24";"No";"Look focal; AB";0;1;0;1;0;0;0;0;0;0;99102;99102;"SUD";128189;128189;"";"XEL";10;"Kim";"MERE; IBR; JAM; JUL; LIM; LIR; BB LUC; LUC; UAP; URA; XIA; XOR; XSO; XYL";"Danger";"XEL";"M";"Avoidant";56;4,666666667;"XYL; XSO; XIA";60;32,5833333333333;0,923076923076923;0;14;6;"2022-06-06";"2021-10-24";"No";NA;NA;NA;NA;"NN";"No";0;0;"Play";0,275382327743241;-0,528351351566002;33;1,10268774214884;1,54628775466856;-0,146466515760304;"XSO";"Yes";"SUD";-0,276551046904134
"147";148;"13:01:39";"SM1";"2022-09-17";32;32;2197;2197;2197;2197;17;9;2022;"Ele";"SUD";"OFI; ASA; AKI; AKU; AYA; HAI; HAV; INI; ISH; JAC; LIM; LIR; BB LUC; LUC; OPA; BB OPA; PEM; POE; PUS; UAP; URA";"Danger";"2m avant 1m apres";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"PL; SM";NA;"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"17/09/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Approach focal; Look focal";1;1;0;0;0;0;0;0;0;1;113277;113277;"SUD";2185;2185;"";"ASA";13;"Ele";"OFI; MERE; AKI; AKU; AYA; HAI; HAV; INI; ISH; JAC; LIM; LIR; BB LUC; LUC; OPA; BB OPA; PEM; POE; PUS; UAP; URA";"Danger";"ASA";"M";"Secure";23;1,916666667;"AKI; AYA";23;24,6666666666667;0,166666666666667;55,8557479182891;21;10;NA;NA;"No";3;17;9;2022;"HAV; LUC";"No";0;0;"Play";-1,17845730620046;0,535081942031811;25;-0,117800266674395;-1,56002291530202;0,821612964902422;"AYA; AKI";"Yes";"SUD";-0,276551046904134
"148";149;"13:03:27";"EF21";"2023-01-04";1345;1345;105856;105856;105856;105856;4;1;2023;"Oscar";"EST";"CHA; COM; IND; ILA; IZA; IVO; PAD; BB POL; PLA; PES; POS; BB UJA; UJA; WIL; YOY; ZAM";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"PL";"";"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;NA;1109;1109;NA;NA;NA;NA;NA;NA;"UJA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2022-08-26";"2022-01-13";"No";"NN";0;0;0;0;0;1;0;0;0;0;21370;21370;"EST";89156;89156;"";"POL";14;"Oscar";"MERE; CHA; COM; IND; ILA; IZA; IVO; PAD; BB POL; PLA; PES; POS; BB UJA; UJA; WIL; YOY; ZAM";"Aggression";"POL";"F";"2";110;9,166666667;"PAD";115;31;1;0;17;11;"2022-08-26";"2022-01-13";"No";259;4;1;2023;"IND";"No";0;0;"Focal receiver";2,43649529711901;0,800940265431264;31;0,797565739943034;1,86218375500456;0,268424690238007;NA;"No";"EST";-0,276551046904134
"149";150;"13:09:54";"EF21";"2022-08-26";932;932;68236;68236;68236;68236;26;8;2022;"Giuliana";"EST";"BB UJA; BB POL; ATH; CHA; COM; ERA; FAT; FLE; IND; ILA; IZA; IVO; KAR; PAD; PES; PLA; POS; RIC; UJA; WIL; YET; YOY; ZAM; Inconnu";"Aggression";"JUM made contact but IND just AB and lunged toward her";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Fuite; SM";"";"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Contact";"IND; ILA; IZA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"26/08/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2022-08-26";"2022-01-13";"Yes";"NN";0;0;0;0;0;1;0;0;0;0;17595;17595;"EST";88513;88513;"";"POL";20;"Giuliana";"BB UJA; BB POL; MERE; ATH; CHA; COM; ERA; FAT; FLE; IND; ILA; IZA; IVO; KAR; PAD; PES; PLA; POS; RIC; UJA; WIL; YET; YOY; ZAM; Inconnu";"Aggression";"POL";"F";"2";110;9,166666667;"PAD";110;30,5833333333333;1;0;25;16;"2022-08-26";"2022-01-13";"Yes";58;26;8;2022;"NN";"No";225;7;"Focal receiver";2,24003048172121;2,13023188242853;31;0,797565739943034;1,86218375500456;1,37480123956684;NA;"No";"EST";3,97158031248437
"150";151;"13:10:19";"SM26";"2022-04-09";1083;1083;85992;85992;85992;85992;9;4;2022;"Kim";"EST";"UAP; HAI; HAV; ISH; JAM; PEM; POE; URA";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"PL";NA;"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"09/04/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-02-03";"2022-06-23";"No";"Approach focal; Look focal";1;1;0;0;0;0;0;0;0;1;57145;57145;"SUD";111671;111671;"";"UAP";14;"Kim";"MERE; HAI; HAV; ISH; JAM; PEM; POE; URA";"Danger";"UAP";"M";"Avoidant";40;3,333333333;"";40;21,25;0,461538461538462;100;8;4;"2023-02-03";"2022-06-23";"No";NA;NA;NA;NA;"NN";"No";0;0;"Play";-0,510476933847947;-1,06006799836491;21;-0,728044271086014;-0,349088247347383;-0,976248927756926;NA;"No";"EST";-0,276551046904134
"151";152;"13:12:15";"NM17";"2022-06-11";753;753;56926;56926;56926;56926;11;6;2022;"Ele";"NORD";"NAO; MYS; MAM; NIG; NAK; NAR; NOI; NEO; PAN; PEG; PRI; SAR; WOR; BAR; FAU; NOU; POR; FA1";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Fuite; SM";"";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"FAU";NA;NA;NA;NA;NA;NA;"Contact";"FAU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"11/06/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Look focal";0;1;0;0;0;0;0;0;0;0;32039;32039;"NORD";74955;74955;"";"NAO";13;"Ele";"MERE; MYS; MAM; NIG; NAK; NAR; NOI; NEO; PAN; PEG; PRI; SAR; WOR; BAR; FAU; NOU; POR; FA1";"Aggression";"NAO";"M";"2";90;7,5;"NEO; NAR; NAK; NOI";90;18,9166666666667;0,4;94,377358490566;18;12;NA;NA;"No";150;11;6;2022;"MYS; FA1";"No";0;0;"Focal receiver";1,45417122013002;1,06679858883072;19;-1,03316627329182;-0,601805047616178;0,406721758904111;NA;"No";"NORD";-0,276551046904134
"152";153;"13:12:18";"NM16";"2022-12-04";722;722;55150;55150;55150;55150;4;12;2022;"Ele";"NORD";"NIG; NAR; MAM; NAO; NAK; NOI; NEO; PAN; PEG; PRI; SAR; BAR; NOU; POR; FA1";"Aggression";"avant 10m apres 5m";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Look mere; SM";"";"Approachfocal";"Lookfocal";"AB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAM";NA;NA;NA;NA;NA;NA;"Contact";"MAM";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"04/12/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-07-06";"2022-11-23";"Yes";"Approach focal; Look focal; AB";1;1;0;1;0;0;0;0;0;1;35610;35610;"NORD";73197;73197;"";"NAR";10;"Ele";"NIG; MERE; MAM; NAO; NAK; NOI; NEO; PAN; PEG; PRI; SAR; BAR; NOU; POR; FA1";"Aggression";"NAR";"M";"Secure";74;6,166666667;"NOI; NAK; NIG; NAO";74;39,9166666666667;0,8;71,3172762414511;15;9;"2023-07-06";"2022-11-23";"Yes";143;4;12;2022;"WOR; FA1";"No";11;0;"Focal receiver";0,825483810857073;0,269223618632358;40;2,17061474986918;1,04085415413098;-0,00816944709420018;"NOI";"Yes";"NORD";-0,276551046904134
"153";154;"13:15:03";"NM16";"2022-02-14";691;691;52797;52797;52797;52797;14;2;2022;"Ele";"NORD";"NAR; MYS; MAM; NIG; NAK; NOI; NEO; PAN; PEG; PRI; SAR; BAR; FAU; NOU; POR; FA1";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Approach mere";"";"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NIG";NA;NA;NA;NA;NA;NA;"Contact";"NIG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"14/02/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-07-06";"2022-11-23";"No";"NN";0;0;0;0;0;1;0;0;0;0;27437;27437;"NORD";70862;70862;"";"NAR";12;"Ele";"MERE; MYS; MAM; NIG; NAK; NOI; NEO; PAN; PEG; PRI; SAR; BAR; FAU; NOU; POR; FA1";"Aggression";"NAR";"M";"Secure";74;6,166666667;"NOI; NAK; NIG; NAO";64;39,0833333333333;0,8;58,705325104062;16;10;"2023-07-06";"2022-11-23";"No";134;14;2;2022;"MYS; FA1";"No";0;0;"Focal receiver";0,432554180061479;0,535081942031811;39;2,01805374876627;1,04085415413098;0,130127621571903;"NOI";"Yes";"NORD";-0,276551046904134
"154";155;"13:16:30";"NM16";"2022-12-04";723;723;55155;55155;55155;55155;4;12;2022;"Ele";"NORD";"NIG; NAR; MAM; NAO; NAK; NOI; NEO; PAN; PEG; PRI; SAR; BAR; NOU; POR; FA1";"Danger";"chase mam 10m before 3m after";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MAM";NA;NA;NA;NA;NA;NA;NA;"Jeu";"Look mere; Approach other; SM";"MAM";"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"04/12/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-07-06";"2022-11-23";"Yes";"Approach focal; Look focal";1;1;0;0;0;0;0;0;0;1;35713;35713;"NORD";73202;73202;"";"NAR";10;"Ele";"NIG; MERE; MAM; NAO; NAK; NOI; NEO; PAN; PEG; PRI; SAR; BAR; NOU; POR; FA1";"Danger";"NAR";"M";"Secure";74;6,166666667;"NOI; NAK; NIG; NAO";74;39,9166666666667;0,8;71,3172762414511;15;9;"2023-07-06";"2022-11-23";"Yes";143;4;12;2022;"WOR; FA1";"No";11;0;"Play";0,825483810857073;0,269223618632358;40;2,17061474986918;1,04085415413098;-0,00816944709420018;"NOI";"Yes";"NORD";-0,276551046904134
"155";156;"13:17:16";"SM4";"2022-09-12";180;180;13889;13889;13889;13889;12;9;2022;"Ele";"SUD";"HAI; HAV; INI; ISH; JAC; LIM; LIR; BB LUC; OFI; OPA; BB OPA; SOL; UAP; URA; XEL; BB XEL; XIA; XOR; XSO; XYL";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"Look mere; PL";NA;"Attrapefocal";"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"12/09/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Attrape focal; Approach focal; Look focal";1;1;0;0;1;0;0;0;0;1;110081;110081;"SUD";21294;21294;"";"LUC";20;"Ele";"MERE; HAI; HAV; INI; ISH; JAC; LIM; LIR; BB LUC; OFI; OPA; BB OPA; SOL; UAP; URA; XEL; BB XEL; XIA; XOR; XSO; XYL";"Danger";"LUC";"M";"2";14;1,166666667;"LIM; LIR";14;23,6666666666667;0,166666666666667;97,0826734241368;21;10;NA;NA;"No";32;12;9;2022;"HAV; LUC; UAP; XYL";"No";0;0;"Play";-1,53209397391649;0,535081942031811;24;-0,270361267777299;-1,56002291530202;0,821612964902422;"LIM; LIR";"Yes";"SUD";-0,276551046904134
"156";157;"13:18:21";"NM16";"2022-02-14";692;692;52799;52799;52799;52799;14;2;2022;"Ele";"NORD";"NAR; MYS; MAM; NIG; NAK; NOI; NEO; PAN; PEG; PRI; SAR; BAR; FAU; NOU; POR; FA1";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Rencontre mere; Look mere; SM";"";"Attrapefocal";"Approachfocal";"Lookfocal";"AWorAT";"SM";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"PAN";NA;NA;NA;NA;NA;NA;"Contact";"PAN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"14/02/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-07-06";"2022-11-23";"No";"Attrape focal; Approach focal; Look focal; AW or AT; SM";1;1;1;0;1;0;1;0;0;1;27412;27412;"NORD";70864;70864;"";"NAR";12;"Ele";"MERE; MYS; MAM; NIG; NAK; NOI; NEO; PAN; PEG; PRI; SAR; BAR; FAU; NOU; POR; FA1";"Aggression";"NAR";"M";"Secure";74;6,166666667;"NOI; NAK; NIG; NAO";64;39,0833333333333;0,8;58,705325104062;16;10;"2023-07-06";"2022-11-23";"No";134;14;2;2022;"MYS; FA1";"No";0;0;"Focal receiver";0,432554180061479;0,535081942031811;39;2,01805374876627;1,04085415413098;0,130127621571903;"NOI";"Yes";"NORD";-0,276551046904134
